id,name,ingredients,recipe
1078,이찬원 - '경상도식 배추전' 레시피,"배춧잎 10장, 부침가루 100g, 밀가루 100g, 물 450ml, 전분가루 1T, 계란 1알, 소금 한꼬집, 설탕 한꼬집, 식용유, 들기름, 홍고추(데코용)","[재료 준비] 1. 배춧잎을 깨끗이 씻어준 뒤, 배추 줄기 부분을 칼등으로 톡톡 쳐서 평평하게 펴준다. 2. 데코용 홍고추는 어슷 썰어준다. [경상도식 배추전 만들기] 1. 부침가루 100g, 밀가루 100g, 물 450ml, 전분가루 1T, 계란 1알, 소금 한꼬집, 설탕 한꼬집을 섞어 약간 묽은 정도로 반죽을 만들어준다. (전분가루는 배추전의 식감을 더욱 바삭하게 만들어 줍니다) 2. 반죽에 배추를 앞뒤로 담가준다. 3. 팬을 달군 후 식용유와 들기름을 넉넉히 둘러준다. (전을 부칠 때 들기름을 두르면 풍미가 깊어집니다) 4. 배추의 구부러진 부분이 아래로 가게 여러 장을 겹쳐서 구워준다. (들뜨는 부분을 살짝 눌러주며 익히면 전체적으로 바삭하게 구울 수 있어요) 5. 아랫부분이 노릇노릇 익으면 홍고추를 올린 후 뒤집어서 윗면을 구워주면 완성"
1079,이찬원 - '달래간장' 레시피,"달래 1/2타래, 양조간장 10T, 진간장 5T, 참치액 1T, 멸치액젓 1T, 참기름 0.5T, 식초 0.5T, 다진마늘 1T, 대파, 청양고추","[재료 준비] 1. 달래는 노란 겉잎과 까만 때를 잘 제거해준 뒤 너무 잘지 않게 1cm 크기로 잘라준다. 2. 대파와 청양고추는 얇게 송송 썰어준다. (대파와 청양고추는 취향에 따라 양을 조절해주세요) [달래간장 만들기] 1. 양조간장 10T, 진간장 5T, 참치액 1T, 멸치액젓 1T, 참기름 5T, 식초 5T, 다진마늘 1T, 다진 대파, 다진 청양고추를 넣어 만능장을 만든다. 2. 만능장을 먹기 전에 달래를 올려주면 달래간장 완성"
1080,차예련 - '양삼겹 깍두기 솥밥' 레시피,"쌀 1컵, 다시마 육수 1컵, 양삼겹 2덩이, 소금 약간, 후추 약간, 부추 반 줌, 김치 시즈닝 약간 [다시마 육수] 물 1L, 건조 다시마 조각 2장 [깍두기 된장 지짐] 잘 익은 깍두기 200g, 물 100ml, 된장 1T, 다진 마늘 0.5T, 설탕 1t","[재료 준비] 1. 쌀을 씻어준 뒤 체에 밭쳐 30분간 불려준다. 2. 끓는 물에 다시마 조각을 넣어 팔팔 끓으면 불을 끄고 다시마를 건져내 육수를 만든다. 3. 깍두기는 흐르는 물에 양념을 씻어내서 준비한다. 4. 부추는 깨끗이 씻어 잘게 다져준다. [깍두기 된장 지짐] 1. 손질한 깍두기는 23번씩 조각내 작은 큐브 모양으로 썰어준다. 2. 팬에 썰어준 깍두기와 물 100ml, 된장 1T, 다진 마늘 5T, 설탕 1t를 넣고 끓이듯 졸여주면 완성 (입맛에 따라 된장 양을 가감하셔도 좋아요) [양삼겹 깍두기 솥밥] 1. 달군 팬에 양삼겹을 넣고 소금, 후추를 뿌려 앞뒤로 노릇하게 구워준다. 2. 양삼겹은 구워가며 깍두기와 비슷하도록 잘게 잘라 준비한다. 3. 솥에 들기름을 두르고 열이 오르도록 달궈준 뒤 불린 쌀을 볶아준다. 4. 이어 다시마 육수를 밥과 1:1 비율로 부어준 뒤 센 불에 5분간 끓여준다. 5. 물이 졸아들면 깍두기 된장 지짐과 구운 양삼겹을 올려서 중약불에 15분, 불을 끄고 5분간 뜸 들여준다. 6. 밥 위에 다진 부추를 흩뿌리고, 양삼겹 위엔 김치 시즈닝을 솔솔 뿌려주면 완성"
1081,차예련 - '토마토 소시지솥밥' 레시피,"쌀 1컵, 육수 1컵, 카레가루 1T, 깐마늘 10쪽, 독일식 소시지 2개, 브로콜리 1개, 올리브유 약간 (*소시지는 좋아하는 아무 종류나 써도 괜찮아요~ ^^) [카레 육수] 물 1L, 건조 다시마 조각 2장, 카레가루 1T [허니 토마토] 방울 토마토 20개, 올리브유 약간, 맛간장 2T, 설탕 2T, 꿀 약간","[허니토마토] 1. 꼭지를 뗀 토마토는 칼집을 살짝 내서 끓는 물에 데쳐 껍질을 제거한다. (끓는 물에서 껍질이 살짝 벗겨질 때쯤 바로 건져내시면 돼요 너무 오래 데치면 물러져요) 2. 손질한 토마토는 달군 팬에 올리브유를 두르고 재빠르게 1분 이내로 볶는다. 3. 이어 맛간장, 설탕을 볼에 넣고 섞어준 뒤 2에 빠르게 넣고 볶아주다 꿀로 마무리하면 완성 [토마토소시지솥밥] [재료준비] 1. 쌀을 23번 빠르게 씻어준 뒤 체에 밭쳐 30분간 방치하며 불린다. 2. 끓는 물에 다시마 조각을 넣어 팔팔 끓으면 불을 끄고 다시마를 건져내 육수를 만들고, 카레가루 1T를 넣어 섞어준다. 3. 브로콜리는 깨끗이 씻어 손가락 한마디 크기로 썰어준다. 4. 마늘은 꼭지를 잘라 두껍게 편 썰고, 소시지는 페퍼로니처럼 얇게 송송 썰어준다. 5. 솥에 올리브유를 두르고 열이 오르도록 달궈준다. 1. 팬에 썰어둔 마늘과 소시지를 노릇하게 볶아 준비한다. 2. 솥이 달궈지면 불린 쌀과 카레육수를 섞어 센 불에 5분간 끓여준다. 3. 5분 뒤 볶은 마늘과 소시지를 담아 중약불에 15분 끓여준다. 4. 물이 졸아들면 허니토마토, 볶은 소시지, 마늘, 브로콜리를 올리고 불을 끄고 5분간 뜸 들여주면 완성"
1082,차예련 - '명란잡채솥밥' 레시피,"쌀 1.5컵, 다시마 육수 1.2컵, 저염명란 2덩이, 버터 한 조각 (*일반 명란은 간이 세서 꼭 저염명란을 사용해주세요~^^) [다시마 육수] 물 1.5L, 건조 다시마 조각 3장 [잡채 재료] 당면 100g, 양파 1/3개, 당근 1/4개, 돼지고기 채 100g, 냉이 100g, 표고버섯 2개, 식용유 약간, 맛술 1T, 소금 약간, 후추 약간 [양념] 진간장 3T, 설탕 2T, 맛술 3T, 다진 마늘 1.5T, 참기름 4T, 꿀 약간, 후추 약간 (*꿀은 입맛에 따라 안 넣으셔도 괜찮아요～^^)","[재료 준비] 1. 쌀을 씻어준 뒤 체에 밭쳐 30분간 불려준다. 2. 끓는 물에 다시마 조각을 넣어 팔팔 끓으면 불을 끄고 다시마를 건져내 육수를 만든다. 3. 당면을 한입에 먹기 좋게 가위로 잘라준다. 4. 양파, 당근은 얇게 채 썰어준다. 5. 표고버섯은 얇게 편 썰고, 냉이는 한입 크기로 썬다. [명란잡채솥밥] 1. 솥에 기름을 두른 뒤 돼지고기 채를 넣고 맛술 1T, 소금, 후추를 약간 뿌려서 핏기가 가실 정도로 살짝 볶아준다. 2. 썰어둔 양파, 당근, 표고버섯, 냉이, 당면을 솥에 담아준다. 3. 2에 진간장 3T, 설탕 2T, 맛술 3T, 다진 마늘 1.5T, 참기름 4T, 꿀 약간, 후추 약간을 넣고 주걱으로 무치듯이 밑간한다. 4. 솥에 불린 쌀을 담고 무친 재료들을 넣어 잘 섞어준다. 5. 이어 다시마 육수를 1.2 비율로 붓고 센 불에 5분간 끓여준다. 6. 물이 졸아들면 명란 2덩이를 올리고 중약불에 15분, 불을 끄고 5분간 뜸 들여준다. 7. 이후 뚜껑을 열고 버터 한 조각을 올린 뒤 명란을 토치로 그을려주면 완성"
1083,차예련 - '명란잡채김밥' 레시피,"흰쌀밥 1/2공기, 저염명란 1덩이, 김밥용 김 1장, 참기름 약간, 냉이 반줌 (*일반 명란은 간이 세서 꼭 저염명란을 사용해주세요~^^) [다시마 육수] 물 2L, 건조 다시마 조각 4장 [잡채 재료] 당면 100g, 양파 1/3개, 당근 1/4개, 돼지고기 채 100g, 냉이 100g, 표고버섯 3개, 식용유 약간, 맛술 1T, 소금 약간, 후추 약간 [양념] 진간장 5T, 설탕 2T, 맛술 1T, 다진 마늘 0.5T, 참기름 4T, 후추 약간","[재료 준비] 1. 밥에 참기름을 넣어서 섞어 밑간해준다. 2. 당면은 30분 이상 물에 불려준 뒤 먹기 좋게 가위로 잘라준다. 3. 양파, 당근은 얇게 채 썰어준다. 4. 표고버섯은 얇게 편 썰고, 냉이는 한입 크기로 썬다. 5. 볼에 진간장 5T, 설탕 2T, 맛술 1T, 다진 마늘 5T, 참기름 4T, 후추 약간을 넣고 섞어 양념장을 만든다. 6. 명란은 기름을 두른 팬에 구워준 뒤 물을 살짝 부어 찌듯이 익혀준다. 1. 팬에 기름을 두른 뒤 돼지고기 채를 넣고 맛술 1T, 소금, 후추를 약간 뿌려서 핏기가 가실 정도로 살짝 볶아준다. 2. 썰어둔 양파, 당근, 표고버섯, 냉이도 각자 볶아준 뒤 불린 당면과 함께 양념장을 넣어 볶아 잡채를 만든다. 3. 빈 팬에 기름을 두르고 명란을 굽다가 물을 부어 속 안을 쪄준다. 4. 김 위에 참기름으로 밑간한 밥을 얇게 깔아준다. 5. 밥 위에 잡채를 깔고 구운 명란을 반으로 잘라 넣어 말아주면 완성"
1084,이찬원 - '빨간 잡채(순한 버전)' 레시피,"당면 200g, 대파 1대, 양파 1개, 당근 1/3개, 돼지고기 잡채용 150g, 부추 100원 동전크기, 콩나물 300g, 식용유, 다진 마늘 2T, 고추장 1T, 국간장 3T, 설탕 2.5T, 들기름 2T, 고춧가루 5T, 순후추 조금, 굴소스 2.5T, 참치액젓 2T, 통깨 조금, 참기름 1T, 물 500ml","[재료 준비] 1. 당면 200g을 물에 1시간 정도 불려준다. 2. 대파 1대를 세로로 반 자른 뒤 잘게 썬다. 3. 양파 1개를 슬라이스해준다. / 당근 1/3개는 채썰어준다. / 부추는 손가락 한마디 크기로 송송 썰어준다. [빨간 잡채 만들기] 1. 팬에 식용유 4T를 두르고 다진 마늘 2T, 대파 1대를 넣고 살짝만 볶아 파기름을 만든다. 2. 1의 팬에 돼지고기 잡채용 150g, 양파 1개, 당근 1/3개를 넣고 볶아준다. 3. 채소들의 숨이 죽기 시작하면 고추장 1T, 국간장 3T, 설탕 2.5T, 들기름 2T, 고춧가루 5T, 순후추 조금, 굴소스 2.5T, 참치액젓 2T를 넣고 볶아준다. 4. 양념이 잘 볶아지면 물 500ml를 넣고 섞어준다. 5. 양념이 끓기 시작하면 미리 불려놓은 당면 200g을 넣고 볶아준다. 6. 물이 절반 정도로 줄어들면 콩나물 300g과 부추를 넣은 후 통깨 조금, 참기름 1T를 넣어 볶아준다."
1085,이찬원 - '새삼묵은지덮밥' 레시피,"[새우젓무침] 새우젓육젓 2T, 양파 1/4개, 대파 흰부분, 마늘 3알, 홍고추 2개, 청양고추 2개, 고춧가루 1t, 설탕 1T, 통깨 1t, 참기름 1/2t (*새우의 크기가 큰 새우젓육젓을 사용하면 씹는 식감이 좋습니다. 그냥 새우젓도 가능합니다) [새우젓무침볶음밥] 햇반 2개(전자레인지에 돌리지 않고), 대파 0.5대, 계란 2알, 식용유 2T, 들기름 1T, 간장 0.5T, 까나리액젓 0.5T, 새우젓무침 3T(국물 빼고 건더기만) [새삼묵은지덮밥] 묵은지 2~3장, 설탕 0.5T, 들기름 1T, 고운고춧가루 0.5t, 구이용 삼겹살 길다랗게 한줄, 소금, 후추, 깻잎 2~3장, 새우젓무침 1T, 통깨","[새우젓무침 재료 준비] 1. 양파 1/4개와 대파는 잘게 다져준다. 2. 마늘 3알은 작게 채썰어준다. 3. 홍고추 2개, 청양고추 2개는 최대한 얇게 송송 잘라준다. (모든 재료들은 새우젓의 식감 잘 느껴지도록 최대한 얇게 썰어주세요) [새우젓무침볶음밥 재료 준비] 1. 대파 5대는 송송 썰어준다. 2. 전자레인지에 돌리지 않은 햇반 2개를 넣고 손으로 잘 풀어준다. 3. 달걀 2개를 풀어 밥에 붓고 잘 섞어준다. [새삼묵은지덮밥 재료 준비] 1. 묵은지 23장을 씻은 후 물기를 짜서 잘게 다져준다. / 깻잎은 먹기 좋게 채썰어준다. 2. 묵은지에 설탕 5T, 들기름 1T, 고운고춧가루 5t를 넣고 섞어준 뒤, 팬에 넣고 볶아준다. 3. 삼겹살은 소금, 후추로 바삭하게 구워준 후 먹기 좋은 크기로 잘라준다. [새우젓무침 만들기] 1. 그릇에 새우젓육젓 2T를 넣고 잘게 썬 대파, 마늘, 홍고추, 청양고추를 넣어준다. 2. 고춧가루 2T, 설탕 1T, 통깨 2T, 참기름 1t를 넣어 골고루 무쳐주면 완성 (설탕은 짠맛을 중화시키는 역할을 하기 때문에 꼭 넣어주세요) [새우젓무침볶음밥 만들기] 1. 팬에 삼겹살 구운 기름을 두르고 대파를 넣어 파기름을 내준다. 2. 파가 어느 정도 흐물흐물해졌을 때 계란물에 섞은 밥을 넣고 들기름 1T, 간장 5T, 까나리액젓 5T, 새우젓무침 2T를 넣고 약 1분간 볶아준다. (새우젓무침은 국물을 빼고 건더미만 넣어주세요) 3. 후추를 넣고 약 1분간 더 볶아주면 볶음밥 완성 [새삼묵은지덮밥 만들기] 1. 새우젓무침볶음밥을 그릇에 담은 뒤 그 위에 삼겹살, 묵은지, 깻잎을 올려준다. 2. 가운데에 새우젓무침을 올린 뒤 통깨를 뿌리면 완성"
1086,이찬원 - '새삼묵은지김밥' 레시피,"[새우젓무침] 새우젓육젓 2T, 양파 1/4개, 대파 흰부분, 마늘 3알, 홍고추 2개, 청양고추 2개, 고춧가루 1t, 설탕 1T, 통깨 1t, 참기름 1/2t (*새우의 크기가 큰 새우젓육젓을 사용하면 씹는 식감이 좋습니다. 그냥 새우젓도 가능합니다) [새우젓무침볶음밥] 햇반 2개(전자레인지에 돌리지 않고), 대파 0.5대, 계란 2알, 식용유 2T, 들기름 1T, 간장 0.5T, 까나리액젓 0.5T, 새우젓무침 3T(국물 빼고 건더기만) [새삼묵은지김밥] 김밥용 김, 묵은지 2~3장, 설탕 0.5T, 들기름 1T, 고운고춧가루 0.5t, 구이용 삼겹살 길다랗게 한줄반, 소금, 후추, 버터 1T, 깻잎 2~3장, 새우젓무침 1T, 참기름, 통깨","[새우젓무침 재료 준비] 1. 양파 1/4개와 대파는 잘게 다져준다. 2. 마늘 3알은 작게 채썰어준다. 3. 홍고추 2개, 청양고추 2개는 최대한 얇게 송송 잘라준다. (모든 재료들은 새우젓의 식감 잘 느껴지도록 최대한 얇게 썰어주세요) [새우젓무침볶음밥 재료 준비] 1. 대파 5대는 송송 썰어준다. 2. 전자레인지에 돌리지 않은 햇반 2개를 넣고 손으로 잘 풀어준다. 3. 달걀 2개를 풀어 밥에 붓고 잘 섞어준다. [새삼묵은지김밥 재료 준비] 1. 새우젓무침볶음밥은 한김 식혀준다. 2. 묵은지 23장을 씻은 후 물기를 짜서 잘게 다진다. / 깻잎은 먹기 좋게 채썰어준다. 3. 묵은지에 설탕 5T, 들기름 1T, 고운고춧가루 5t를 넣고 섞은 뒤 팬에 넣고 볶은 후, 마요네즈 1T와 버무린다. 4. 삼겹은 버터, 소금, 후추에 바삭하게 구워준 후 잘게 잘라준다. 5. 잘게 자른 삼겹살에 국물을 짠 새우젓무침 1T를 넣고 조물조물 섞어준다. [새우젓무침 만들기] 1. 그릇에 새우젓육젓 2T를 넣고 잘게 썬 대파, 마늘, 홍고추, 청양고추를 넣어준다. 2. 고춧가루 2T, 설탕 1T, 통깨 2T, 참기름 1t를 넣어 골고루 무쳐주면 완성 (설탕은 짠맛을 중화시키는 역할을 하기 때문에 꼭 넣어주세요) [새우젓무침볶음밥 만들기] 1. 팬에 삼겹살 구운 기름을 두르고 대파를 넣어 파기름을 내준다. 2. 파가 어느 정도 흐물흐물해졌을 때 계란물에 섞은 밥을 넣고 들기름 1T, 간장 5T, 까나리액젓 5T, 새우젓무침 2T를 넣고 약 1분간 볶아준다. (새우젓무침은 국물을 빼고 건더미만 넣어주세요) 3. 후추를 넣고 약 1분간 더 볶아주면 볶음밥 완성 [새삼묵은지김밥 만들기] 1. 김밥용 김에 볶음밥을 잘 펴준 뒤 깻잎을 위에 올려주고 새우젓무침삼겹살을 일렬로 올려준다. 2. 그 옆에 마요묵은지를 일렬로 올려준 후 잘 말아준 다음 참기름을 바르고 통깨 뿌려주면 완성"
1087,류수영 - '생강갈배제육' 레시피,"**밥숟가락 계량입니다! 돼지고기 앞다리살 600g, 설탕 2T, 간장 3T, 식초 2T, 고추장 듬뿍 4T(100g), 고춧가루 듬뿍 1T, 참기름 0.8T, 다진 마늘 2T, 생강 한 톨, 갈아만든 배 1캔(238ml), 대파 1대, 양파 1개, 청양고추 3개, 소금, 통후추, 깨, 식용유","[재료준비] 1) 돼지고기 앞다리살은 키친타올로 핏물을 제거하고, 먹기 좋은 크기로 썬다. 2) 청양고추 3개는 길게 반으로 가른 뒤 송송 썬다. 3) 양파 1개는 채 썬다. 4) 대파 1대는 어슷 썬다. 5) 생강 한 톨은 다진다. 생강 한 톨은 알밤 크기 정도입니다 [제육볶음 양념] 1. 밀폐용기에 설탕 2T, 간장 3T, 식초 2T, 고추장 듬뿍 4T(100g), 고춧가루 듬뿍 1T, 소금 두 꼬집, 다진 마늘 2T, 다진 생강을 넣고 설탕이 녹을 때까지 잘 섞는다. 2. 1의 양념장에 갈아만든 배 1캔(238ml)을 넣고 섞는다. 밀폐용기에 넣고 흔들면 더 잘 섞입니다 3. 2의 앙념장에 썰어둔 돼지고기 앞다리살을 뭉치지 않게 한 장씩 넣고 잘 버무린다. 4. 참기름 8T, 썰어둔 청양고추 3개를 넣고 섞는다. 참기름은 1T 조금 안되게 넣으세요 5. 썰어둔 양파 1개, 대파 1대를 고기 위에 올리고 소금을 한 꼬집 뿌린 뒤, 밀폐용기 뚜껑을 닫는다. 양파, 대파는 버무리지 말고 고기 위에 올려주세요 하루 정도 숙성하면 더 맛있습니다 [굽는 과정] 1. 달군 프라이팬에 식용유 한 바퀴를 두르고, 양념한 고기를 먼저 굽는다. 프라이팬에 고기를 올린 뒤, 뒤적이지 말고 기다려주세요 기름이 모자라면 식용유를 추가하세요 2. 거뭇거뭇한 부분이 생기면 골고루 섞어가며 볶는다. 3. 양파, 대파를 넣은 뒤 한번 뒤적여준다. 4. 프라이팬 뚜껑을 덮고 3분 정도 익힌 뒤, 그릇에 담고 후추, 깨, 어슷 썬 청양고추를 올려 마무리한다. 바짝 구운 명란과 김에 싸먹으면 더 맛있습니다"
1088,이태곤 - '피넛 버터 새우 볶음밥' 레시피,"새우 10마리, 햇반(210g), 파슬리, 땅콩 분태, 양파 칩, 레드페퍼, 레몬, 양배추, 소금 [마리네이드 소스] 진간장, 코코넛 오일, 다진 생강, 다진마늘, 레드페퍼, 큐민파우더 [칠리 피넛 소스] 땅콩버터, 진간장, 다진 생강, 다진 마늘, 메이플 시럽, 참기름, 홍청양고추","[재료 준비] 1. 새우 10마리를 깨끗하게 씻은 뒤 껍질을 제거하고 먹기 좋은 크기로 썬다. 2. 파슬리 이파리만 송송 썰어 준비한다. 3. 홍청양고추 1개를 잘게 다진다. 4. 양배추를 잘게 썬 뒤 마른 팬에 소금과 함께 볶는다. [피넛 버터 새우 볶음밥 만들기] 1 진간장 3T(50g), 코코넛 오일 3T(50g), 다진 생강 1T(15g), 다진마늘 1T(15g), 레드페퍼 1T, 큐민파우더 1t를 넣고 섞어 마리네이드 소스를 만든다. 2. 새우에 마리네이드 소스 2T를 넣고 섞는다. 3. 팬에 기름을 두르고 2를 넣고 볶는다. 4. 새우가 살짝 익으면 햇반을 넣고 마리네이드 소스 2T를 추가로 넣고 토치질 하며 볶는다. 5. 파슬리를 넣고 살짝 볶아준 뒤 레몬 1/2개를 짜 레몬즙을 뿌린다. 6. 통 새우 3마리에 마리네이드 소스를 발라준 뒤 팬에 굽는다. 7. 볶음밥을 그릇에 소복하게 담고 통새우 3마리와 슬라이스 레몬, 파슬리, 구운 양배추를 올린다. 8. 땅콩버터 3T(40g), 진간장 1.5T, 다진 생강 2t, 다진 마늘 1t, 메이플 시럽 1t, 참기름 1t, 다진 홍청양고추를 넣고 섞어 칠리 피넛 소스를 만든다. 9. 7에 칠리 피넛 소스를 짜 올린다. 10. 땅콩 분태와 양파 칩, 레드페퍼를 솔솔 뿌리면 완성"
